https://medium.com/bloomberg/ubers-hacking-mess-is-another-setback-to-a-turnaround-effort-4c6e8f8276a0,56,0,2,5,168.0
https://medium.com/@mboezi/save-net-neutrality-ab758c9e56eb,655,3,15,6,-3930.0
https://medium.com/propelling-mobility-forward/autonomous-vehicles-are-coming-are-you-ready-2b70de989241,461,3,17,5,-4149.0
https://medium.com/@andreplaut/forget-homepod-how-apple-should-take-on-the-smart-home-assistant-2669aec2754c,1170,1,1,0,0.0
https://medium.com/innovatemap-current/tesla-may-fail-but-its-impact-will-be-felt-forever-a8a3ee76529c,666,5,4,2,1998.0
https://medium.com/@Brookings/tech-empowers-tech-polarizes-cfcc8d503ecf,1145,2,11,4,-5725.0
https://medium.com/cxo-magazine/microchipping-workers-is-a-thing-should-it-be-e74ea1de7cb9,1076,7,7,1,1076.0
https://medium.com/@GadgetHax/a-smartphone-users-guide-to-surviving-thanksgiving-a201c974ca65,2099,0,35,10,-52475.0
https://medium.com/@cnn/technology-still-isnt-doing-enough-for-people-with-disabilities-547747b245aa,53,0,1,1,0.0
https://medium.com/@wpr/can-civil-society-succeed-in-its-quest-to-ban-killer-robots-5851661633eb,1309,0,0,4,5236.0
https://medium.com/s/letter-rip/letterpress-avoided-the-die-that-was-cast-cfaffdc86b9c,2582,2,14,8,-10328.0
https://medium.com/bloomberg-view/what-a-middling-uber-rating-says-about-you-mohamed-a-el-erian-3ca65f7183a0,51,0,0,3,153.0
https://medium.com/inc./ubers-desperate-hope-at-a-tough-time-forget-drivers-use-robots-b3da9108c746,32,0,1,1,0.0
https://medium.com/bloomberg/why-apples-homepod-is-three-years-behind-amazon-s-echo-f8119bc6311a,25,0,1,7,150.0
https://medium.com/@seanwilliams85/ais-creators-don-t-care-about-the-human-cost-of-ai-240a8dbaea20,558,6,6,8,4464.0
https://medium.com/iotforall/iot-explained-how-does-an-iot-system-actually-work-e90e2c435fe7,665,2,8,0,-3990.0
https://medium.com/swlh/the-unexpected-rebirth-of-google-glass-96f6060a62f2,3010,3,30,2,-75250.0
https://medium.com/the-atlantic/the-education-of-mark-zuckerberg-da46cad9c604,30,0,0,7,210.0
https://medium.com/financial-times/flying-cars-pigs-might-too-4971bb2d36d6,44,0,0,2,88.0
https://medium.com/bloomberg-view/the-u-s-needs-new-legal-ideas-to-fight-megamergers-joe-nocera-a503541bb6c5,50,0,0,5,250.0
https://medium.com/the-guardian/how-a-half-educated-tech-elite-delivered-us-into-chaos-e94cb65c27b6,27,0,1,2,27.0
https://medium.com/@tsytsyfly/in-quest-to-build-break-and-disrupt-tech-companies-dismiss-brand-at-their-own-peril-bd73da94b73b,824,2,7,9,3296.0
https://medium.com/@cnn/london-buses-to-be-fueled-by-coffee-270fc6218670,55,0,1,3,110.0
https://medium.com/financial-times/why-the-robot-boost-is-yet-to-arrive-95c69db7fd22,39,0,0,0,0.0
https://medium.com/mit-technology-review/the-race-to-power-ais-silicon-brains-c2ff8a1c9b05,35,0,0,6,210.0
https://medium.com/bloomberg/robot-makers-fill-their-war-chests-in-fight-against-amazon-105616df0a2,22,0,3,5,44.0
https://medium.com/@ssv1065/how-elon-musk-approaches-problems-7fb0174d9eca,563,9,0,5,7882.0
https://medium.com/the-freerange-techologist/welcome-to-the-meeting-alexa-1790dd8ecf8e,624,2,4,1,-624.0
https://medium.com/@DigitalGravitas/the-macbook-i-cant-quit-4426d85097f,799,4,15,1,-7990.0
https://medium.com/the-new-york-times/as-silicon-valley-gets-crazy-midwest-beckons-tech-investors-4f1d3e3a3e0a,0,0,0,5,0.0
https://medium.com/the-new-york-times/tesla-unveils-an-electric-rival-to-semi-trucks-b413afbe59de,55,0,0,10,550.0
https://medium.com/@cnn/teslas-200-000-roadster-will-need-more-than-record-breaking-speed-8b93fcfd6569,49,0,1,8,343.0
https://medium.com/aint-nobody-got-time-for-that/information-theory-f3b11050a3ae,736,11,3,0,5888.0
https://medium.com/@LeMarquisOfAndy/your-grandkids-wont-need-to-know-how-to-drive-bbdcf280a110,1101,1,5,1,-3303.0
